passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"At her subsequent trial, the case against Tulisa collapsed at Southwark Crown Court in July 2014, with the judge commenting that there were ""strong grounds"" to believe that Mahmood had lied at a pre-trial hearing and tried to manipulate evidence against the co-defendant Tulisa. Tulisa was cleared of supplying Class A drugs. After these events, The Sun released a statement saying that the newspaper ""takes the Judge's remarks very seriously. Mahmood has been suspended pending an immediate internal investigation.""",108,When was the case against Tulisa finally decided?,July 2014,Mahmood,Southwark Crown Court,Tulisa,1,"ኣብ ንሳ subsequent ,ሙከራ እቲ ጉዳይ ተቃራኒ Tulisa collapsed ኣብ Southwark ኣኽሊል ቤት ፍርዲ አብ ውሽጢ ሓምለ ,2014 ምስ እቲ ዳኛ commenting እቲ ኣብቲ ኔሮም ""ጠንካራ ""grounds ናብ እመን እቲ Mahmood ዝነበረ lied ኣብ ሓደ -pre-trial hearing እና ሞከረ ናብ ተቖፃፀረ ማስረጃ ተቃራኒ እቲ -co-defendant .Tulisa Tulisa ኔሩ cleared ካብ supplying ክፍሊ ሓደ .drugs ድሕሪ እዚ ,events እቲ ፀሓይ ተለቒቑ ሓደ ዓንቀፅ saying እቲ እቲ newspaper ""takes እቲ 'Judge's remarks ብጣዕሚ .ኣኽቢድካ ዝርአ Mahmood ኣለዎ ዝነበረ ዝተኸልከለ ኣብ ከይዲ ሓደ ሽዕ ንሻዕ ውሽጣዊ .""investigation",መዓዝ ኔሩ እቲ ጉዳይ ተቃራኒ Tulisa ኣብ መወዳእታ ?ወሲነ,ሓምለ 2014,Mahmood,Southwark ኣኽሊል ቤት ፍርዲ,Tulisa
"On the eastern front, progress was very slow. The Russian army was heavily dependent upon its main magazines in Poland, and the Prussian army launched several successful raids against them. One of them, led by general Platen in September resulted in the loss of 2,000 Russians, mostly captured, and the destruction of 5,000 wagons. Deprived of men, the Prussians had to resort to this new sort of warfare, raiding, to delay the advance of their enemies. Nonetheless, at the end of the year, they suffered two critical setbacks. The Russians under Zakhar Chernyshev and Pyotr Rumyantsev stormed Kolberg in Pomerania, while the Austrians captured Schweidnitz. The loss of Kolberg cost Prussia its last port on the Baltic Sea. In Britain, it was speculated that a total Prussian collapse was now imminent.",109,What month saw Prussian raids against the Russians?,Zakhar Chernyshev,the Baltic Sea,September,Russians,3,"አብ ልዕሊ እቲ eastern ,ቅድሚት ምዕባለ ኔሩ ብጣዕሚ .ዝንጉዕ እቲ Russian ሰራዊት ኔሩ heavily dependent ኣብ ግዘ ናቱ ዋና magazines አብ ውሽጢ ,Poland እና እቲ Prussian ሰራዊት launched ቡዙሓት ዕውት raids ተቃራኒ .ንሶም ሓደ ካብ ,ንሶም መረሐ ብ ሓፈሻዊ Platen አብ ውሽጢ መስከረም resulted አብ ውሽጢ እቲ ምስኣን ካብ ,2,000 ,Russians መብዛሕትኡ ግዜ ,captured እና እቲ ዘዕንቅፍ ነገር ካብ ,5,000 .wagons Deprived ካብ ,men እቲ Prussians ዝነበረ ናብ ሪዞርት ናብ እዚ ሓድሽ ምስራዕ ካብ ,warfare ,raiding ናብ ምዝንጋዕ እቲ ሰጉም ካብ ናቶም .enemies ,Nonetheless ኣብ እቲ መወዳእታ ካብ እቲ ,ዓመት ንሶም suffered ክልተ ወሳኒ .setbacks እቲ Russians ትሕቲ Zakhar Chernyshev እና Pyotr Rumyantsev stormed Kolberg አብ ውሽጢ ,Pomerania እስካብ እቲ Austrians captured .Schweidnitz እቲ ምስኣን ካብ Kolberg ዋጋ Prussia ናቱ መጨረሻ ወደብ አብ ልዕሊ እቲ Baltic .ባሕሪ አብ ውሽጢ ,Britain እቲ ነገር ኔሩ speculated እቲ ሓደ ድምር Prussian ፈረሰ ኔሩ ሕዚ .imminent",እንታይ ወርሒ ሪኤ Prussian raids ተቃራኒ እቲ ?Russians,Zakhar Chernyshev,እቲ Baltic ባሕሪ,መስከረም,Russians
"Internet service providers in many countries are legally required (e.g., via Communications Assistance for Law Enforcement Act (CALEA) in the U.S.) to allow law enforcement agencies to monitor some or all of the information transmitted by the ISP. Furthermore, in some countries ISPs are subject to monitoring by intelligence agencies. In the U.S., a controversial National Security Agency program known as PRISM provides for broad monitoring of Internet users traffic and has raised concerns about potential violation of the privacy protections in the Fourth Amendment to the United States Constitution. Modern ISPs integrate a wide array of surveillance and packet sniffing equipment into their networks, which then feeds the data to law-enforcement/intelligence networks (such as DCSNet in the United States, or SORM in Russia) allowing monitoring of Internet traffic in real time.",110,What act in many countries requires internet service providers to monitor the transmission of information by law enforcement agencies?,SORM,Assistance for Law Enforcement Act,Russia,U.S.,2,"Internet ግልጋሎት providers አብ ውሽጢ ቡዙሕ countries እዮም legally ዘድሊ (..,e.g ብመልክዕ Communications Assistance ን ሕጊ Enforcement ፍፃመ ()CALEA አብ ውሽጢ እቲ ..)U.S ናብ ፍቀድ ሕጊ enforcement agencies ናብ ምቁጽጻር ንእሽተይ ወይ ኩሎም ካብ እቲ ሓበሬታ transmitted ብ እቲ .ISP ,ካብዚ ተወሳኺ አብ ውሽጢ ንእሽተይ countries ISPs እዮም ዋና ናብ monitoring ብ ምስትውዓል .agencies አብ ውሽጢ እቲ ..,U.S ሓደ ዘከራኽር ሃገራዊ ድሕንነት ትካል program ፍሉጥ ከም PRISM provides ን ሰፊሕ monitoring ካብ Internet users ትራፊክ እና ኣለዎ ተሰአ concerns ብዝዕባ ውሽጣዊ ዓቅሚ violation ካብ እቲ ናይ ብሕቲ ጉዳይ protections አብ ውሽጢ እቲ Fourth Amendment ናብ እቲ United States .Constitution ዘበናዊ ISPs integrate ሓደ ሰፊሕ array ካብ ሓለዋ እና packet sniffing መሳርሒ ናብ ውሽጢ ናቶም ,networks አየናይ ሽዑ feeds እቲ ሰነድ ናብ -/law-enforcement/intelligence networks (ከምዚ ከም DCSNet አብ ውሽጢ እቲ United ,States ወይ SORM አብ ውሽጢ )Russia allowing monitoring ካብ Internet ትራፊክ አብ ውሽጢ ሓቂ .ግዜ",እንታይ ፍፃመ አብ ውሽጢ ቡዙሕ countries requires internet ግልጋሎት providers ናብ ምቁጽጻር እቲ transmission ካብ ሓበሬታ ብ ሕጊ enforcement ?agencies,SORM,Assistance ን ሕጊ Enforcement ፍፃመ,Russia,..U.S
"Glass-ceramic materials share many properties with both non-crystalline glass and crystalline ceramics. They are formed as a glass, and then partially crystallized by heat treatment. For example, the microstructure of whiteware ceramics frequently contains both amorphous and crystalline phases. Crystalline grains are often embedded within a non-crystalline intergranular phase of grain boundaries. When applied to whiteware ceramics, vitreous means the material has an extremely low permeability to liquids, often but not always water, when determined by a specified test regime.",111,What is a process that causes glass-ceramics to partially crystallize?,—,heat treatment,—,—,2,"-Glass-ceramic materials ናይ ሓባር ቡዙሕ ኣቕሑት ምስ ክልቲኡ -non-crystalline ብርጭቆ እና crystalline .ceramics ንሶም እዮም formed ከም ሓደ ,ብርጭቆ እና ሽዑ partially crystallized ብ ሙቀት .ህክምና ን ,ኣብነት እቲ microstructure ካብ whiteware ceramics ብተደጋጋሚ የጠቓልል ክልቲኡ amorphous እና crystalline .phases Crystalline grains እዮም ኩል ግዘ embedded አብ ውሽጢ ሓደ -non-crystalline intergranular ደረጃ ካብ እኽሊ .ዶባት መዓዝ applied ናብ whiteware ,ceramics vitreous ማለት እቲ ናውቲ ኣለዎ ሓደ ብዝተጋነነ ውሑድ permeability ናብ ,liquids ኩል ግዘ ግን ዘይኮነ ወትሪ ,ማይ መዓዝ ብጉስ ብ ሓደ specified ፈተና .regime",እንታይ እዩ ሓደ ከይዲ እቲ causes -glass-ceramics ናብ partially ?crystallize,—,ሙቀት ህክምና,—,—
"In 1985, the combination of the Mac, Apple's LaserWriter printer, and Mac-specific software like Boston Software's MacPublisher and Aldus PageMaker enabled users to design, preview, and print page layouts complete with text and graphics—an activity to become known as desktop publishing. Initially, desktop publishing was unique to the Macintosh, but eventually became available for other platforms. Later, applications such as Macromedia FreeHand, QuarkXPress, and Adobe's Photoshop and Illustrator strengthened the Mac's position as a graphics computer and helped to expand the emerging desktop publishing market.",112,"What software enabled users to design, preview and print page layouts?",MacPublisher,Macromedia FreeHand,Illustrator,1985,1,"አብ ውሽጢ ,1985 እቲ ጥምረት ካብ እቲ ,Mac 'Apple's LaserWriter ,printer እና -Mac-specific ሶፍትዌር ምፍታው Boston 'Software's MacPublisher እና Aldus PageMaker enabled users ናብ ,ንድፊ ,preview እና print page layouts ውዱእ ምስ ጽሑፍ እና graphics—an ንጥፈት ናብ ምዃን ፍሉጥ ከም desktop .publishing ,Initially desktop publishing ኔሩ ዝተፈለየ ናብ እቲ ,Macintosh ግን ብኽይዲ ኮይኑ ቅሩብ ን ካልእ .platforms ,ዳሕራይ applications ከምዚ ከም Macromedia ,FreeHand ,QuarkXPress እና 'Adobe's Photoshop እና Illustrator strengthened እቲ 'Mac's ቦታ ከም ሓደ graphics ኮምፒዩተር እና helped ናብ ምስፍሕፋሕ እቲ emerging desktop publishing .ዕዳጋ","እንታይ ሶፍትዌር enabled users ናብ ,ንድፊ preview እና print page ?layouts",MacPublisher,Macromedia FreeHand,Illustrator,1985
"The szlachta ([ˈʂlaxta] ( listen), exonym: Nobility) was a legally privileged noble class with origins in the Kingdom of Poland. It gained considerable institutional privileges between 1333 and 1370 during the reign of King Casimir III the Great.:211 In 1413, following a series of tentative personal unions between the Grand Duchy of Lithuania and the Crown Kingdom of Poland, the existing Lithuanian nobility formally joined this class.:211 As the Polish-Lithuanian Commonwealth (1569–1795) evolved and expanded in territory, its membership grew to include the leaders of Ducal Prussia, Podolian and Ruthenian lands.",113,When did the szlachta gain privileges?,Podolian,Ducal Prussia,between 1333 and 1370,the Polish-Lithuanian Commonwealth,3,"እቲ szlachta ([]ˈʂlaxta ( ),ስማዕ :exonym )Nobility ኔሩ ሓደ legally privileged noble ክፍሊ ምስ origins አብ ውሽጢ እቲ Kingdom ካብ .Poland እቲ ነገር gained considerable institutional privileges አብ መንጎ 1333 እና 1370 አብ እዋን እቲ reign ካብ ንጉስ Casimir III እቲ .:Great.:211 አብ ውሽጢ ,1413 ምኽታል ሓደ ተኸታታሊ ካብ ግዝያዊ ውልቃዊ unions አብ መንጎ እቲ Grand Duchy ካብ Lithuania እና እቲ ኣኽሊል Kingdom ካብ ,Poland እቲ ነባር Lithuanian nobility formally joined እዚ .:class.:211 ከም እቲ -Polish-Lithuanian Commonwealth ()1569–1795 evolved እና expanded አብ ውሽጢ ,ግዝኣት ናቱ membership grew ናብ ይሓውስ እቲ leaders ካብ Ducal ,Prussia Podolian እና Ruthenian .lands",መዓዝ ግቡር እቲ szlachta ርኸብ ?privileges,Podolian,Ducal Prussia,አብ መንጎ 1333 እና 1370,እቲ -Polish-Lithuanian Commonwealth
"The ""soft"" AC format has reinvented in the late 2000s/early 2010s as a result of its declining relevance, adopting a more upmarket, middle-of-the-road approach, with a selection of ""oldies"" (usually from the 1960s/70s onwards), primarily rock, jazz, R&B and pop music. Newer songs are more often (but not limited to) ""easy listening"" fare, this amount varying depending on the age of the station's target demographic.",114,When did soft AC format begin to gain popularity?,R&B,early 2010s,the late 2000s,AC,2,"እቲ """"ልስሉስ AC format ኣለዎ reinvented አብ ውሽጢ እቲ ረፋድ /2000s/early 2010s ከም ሓደ ውፅኢት ካብ ናቱ declining ,relevance adopting ሓደ ቡዙሕ ,upmarket ---middle-of-the-road ,ቅረብ ምስ ሓደ selection ካብ """"oldies (ብልሙድ ካብ እቲ /1960s/70s ),onwards primarily ,ከውሒ ,jazz &R&B እና ኣቦ .ሙዚቃ Newer songs እዮም ቡዙሕ ኩል ግዘ (ግን ዘይኮነ limited )ናብ ""ቀሊል ""ምድማፅ ,fare እዚ መጠን varying depending አብ ልዕሊ እቲ ዕድመ ካብ እቲ 'station's ዒላማ .demographic",መዓዝ ግቡር ልስሉስ AC format ጀምር ናብ ርኸብ ?popularity,&R&B,ብግዘ 2010s,እቲ ረፋድ 2000s,AC
"A 2013 study in Nature reported that DNA found in the 24,000-year-old remains of a young boy from the archaeological Mal'ta-Buret' culture suggest that up to one-third of the indigenous Americans may have ancestry that can be traced back to western Eurasians, who may have ""had a more north-easterly distribution 24,000 years ago than commonly thought"". ""We estimate that 14 to 38 percent of Native American ancestry may originate through gene flow from this ancient population,"" the authors wrote. Professor Kelly Graf said,",115,What published the study concerning the boy's genetic heritage?,one-third,Nature,14 to 38 percent,"24,000-year-old",2,"ሓደ 2013 መፅናዕቲ አብ ውሽጢ ተፈጥሮ reported እቲ DNA ተረኺቡ አብ ውሽጢ እቲ ,--24,000-year-old remains ካብ ሓደ ንእሽተይ ወዲ ካብ እቲ archaeological '-'Mal'ta-Buret ባህሊ ሓሳብ ምቕራብ እቲ ሓፍ ናብ -one-third ካብ እቲ ዘይእሩም Americans ተዝኸዉን ኣለኒ ancestry እቲ ይኽእል ኩን traced ዝባን ናብ western ,Eurasians መን ተዝኸዉን ኣለኒ ""ዝነበረ ሓደ ቡዙሕ -north-easterly ምክፍፋል ,24,000 ዓመታት ቕድሚ ካብ commonly "".ሓሳብ ""ንሕና ግምት እቲ 14 ናብ 38 percent ካብ መበቆል American ancestry ተዝኸዉን originate ብውሽጢ gene ዋሕዚ ካብ እዚ ጥንታዊ ,""በዝሒ ህዝቢ እቲ authors .ጽሒፉ Professor Kelly Graf ,ኢሉ",እንታይ published እቲ መፅናዕቲ concerning እቲ 'boy's genetic ?ቅርሲ,-one-third,ተፈጥሮ,14 ናብ 38 percent,",--24,000-year-old"
"The percentage of students attending a Gesamtschule varies by Bundesland. In the State of Brandenburg more than 50% of all students attended a Gesamtschule in 2007, while in the State of Bavaria less than 1% did.",116,What is the percentage of students attending a Gesamtschule in each Bundesland?,more than 50%,the State of Brandenburg,Gesamtschule,the State of Bavaria,1,"እቲ percentage ካብ students attending ሓደ Gesamtschule varies ብ .Bundesland አብ ውሽጢ እቲ ግዝኣት ካብ Brandenburg ቡዙሕ ካብ %50 ካብ ኩሎም students attended ሓደ Gesamtschule አብ ውሽጢ ,2007 እስካብ አብ ውሽጢ እቲ ግዝኣት ካብ Bavaria ዝወሓደ ካብ %1 .ግቡር",እንታይ እዩ እቲ percentage ካብ students attending ሓደ Gesamtschule አብ ውሽጢ ሕድሕድ ?Bundesland,ቡዙሕ ካብ %50,እቲ ግዝኣት ካብ Brandenburg,Gesamtschule,እቲ ግዝኣት ካብ Bavaria
"Subsequently, it became one of Britain's most significant honours to be buried or commemorated in the abbey. The practice of burying national figures in the abbey began under Oliver Cromwell with the burial of Admiral Robert Blake in 1657. The practice spread to include generals, admirals, politicians, doctors and scientists such as Isaac Newton, buried on 4 April 1727, and Charles Darwin, buried 26 April 1882. Another was William Wilberforce who led the movement to abolish slavery in the United Kingdom and the Plantations, buried on 3 August 1833. Wilberforce was buried in the north transept, close to his friend, the former Prime Minister, William Pitt.[citation needed]",117,When was it one of Britain's most significant honours to be buried or commemorated in the abbey?,Robert Blake,26,William Wilberforce,1657,4,",Subsequently እቲ ነገር ኮይኑ ሓደ ካብ 'Britain's ብጥዕሚ ግዙፍ honours ናብ ኩን ተቐቢሩ ወይ commemorated አብ ውሽጢ እቲ .abbey እቲ ትግበራ ካብ burying ሃገራዊ figures አብ ውሽጢ እቲ abbey ጀሚሩ ትሕቲ Oliver Cromwell ምስ እቲ burial ካብ Admiral Robert Blake አብ ውሽጢ .1657 እቲ ትግበራ ምዝርጋሕ ናብ ይሓውስ ,generals ,admirals ,politicians doctors እና ሳይንቲስት ከምዚ ከም Isaac ,Newton ተቐቢሩ አብ ልዕሊ 4 ጉንበት ,1727 እና Charles ,Darwin ተቐቢሩ 26 ጉንበት .1882 ካልእ ኔሩ William Wilberforce መን መረሐ እቲ ምንቅስቓስ ናብ abolish slavery አብ ውሽጢ እቲ United Kingdom እና እቲ ,Plantations ተቐቢሩ አብ ልዕሊ 3 ነሓሰ .1833 Wilberforce ኔሩ ተቐቢሩ አብ ውሽጢ እቲ ሰሜን ,transept ዕፁው ናብ ናቱ ,ዓርኪ እቲ ናይ ቀደም ቀዳማይ ,Minister William .[Pitt.[citation ]needed",መዓዝ ኔሩ እቲ ነገር ሓደ ካብ 'Britain's ብጥዕሚ ግዙፍ honours ናብ ኩን ተቐቢሩ ወይ commemorated አብ ውሽጢ እቲ ?abbey,Robert Blake,26,William Wilberforce,1657
